"UserPrincipalName","DisplayName","SkuPartNumber","SkuId","ServicePlanName","ProvisioningStatus","AppliesTo"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","Content_Explorer","Success","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","ContentExplorer_Standard","Success","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","CUSTOMER_KEY","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","CustomerLockboxA_Enterprise","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","DATA_INVESTIGATIONS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","Deskless","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","DYN365_CDS_O365_P3","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","EQUIVIO_ANALYTICS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","EXCEL_PREMIUM","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","EXCHANGE_ANALYTICS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","EXCHANGE_S_ENTERPRISE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","FLOW_O365_P3","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","FORMS_PLAN_E5","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","GRAPH_CONNECTORS_SEARCH_INDEX","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","INFO_GOVERNANCE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","INFORMATION_BARRIERS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","INSIGHTS_BY_MYANALYTICS","Success","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","INTUNE_O365","PendingActivation","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","KAIZALA_STANDALONE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","LOCKBOX_ENTERPRISE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","M365_ADVANCED_AUDITING","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","M365_LIGHTHOUSE_CUSTOMER_PLAN1","Success","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MCOEV","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MCOMEETADV","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MCOSTANDARD","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MESH_AVATARS_ADDITIONAL_FOR_TEAMS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MESH_AVATARS_FOR_TEAMS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MESH_IMMERSIVE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MESH_IMMERSIVE_FOR_TEAMS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MICROSOFT_COMMUNICATION_COMPLIANCE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MICROSOFT_ECDN","Success","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MICROSOFT_MYANALYTICS_FULL","Success","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MICROSOFT_SEARCH","Success","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MICROSOFT_TEAMS_EVENTS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MICROSOFTBOOKINGS","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MIP_S_CLP1","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MIP_S_CLP2","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MIP_S_Exchange","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MTP","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","MYANALYTICS_P2","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","Nucleus","Success","Company"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","OFFICESUBSCRIPTION","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","PAM_ENTERPRISE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","PEOPLE_SKILLS_FOUNDATION","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","PLACES_CORE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","POWER_VIRTUAL_AGENTS_O365_P3","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","POWERAPPS_O365_P3","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","PREMIUM_ENCRYPTION","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","PROJECT_O365_P3","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","PROJECTWORKMANAGEMENT","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","PURVIEW_DISCOVERY","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","RECORDS_MANAGEMENT","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","RMS_S_ENTERPRISE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","SHAREPOINTENTERPRISE","PendingInput","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","SHAREPOINTWAC","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","STREAM_O365_E5","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","SWAY","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","TEAMS1","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","THREAT_INTELLIGENCE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","VIVA_LEARNING_SEEDED","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","VIVAENGAGE_CORE","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","WHITEBOARD_PLAN3","Success","User"
"sophia.martinez@summitridge-mfg.com","Sophia Martinez","ENTERPRISEPREMIUM","c7df2760-2c81-4ef7-b578-5b5392b571df","YAMMER_ENTERPRISE","Success","User"
