"CreationDate","UserIds","Operations","Workload","ResultStatus","ObjectIdExported","AuditDataExported","ClientIpExported","LocationExported","PrivateContentExported"
"5/13/2026 9:50:26 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/13/2026 9:29:26 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 9:29:25 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 9:29:24 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Remove delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 9:29:24 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Consent to application.",,,"No","No","No","No","No"
"5/13/2026 9:29:24 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 9:29:20 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 9:22:24 PM","emma.wilson@summitridge-mfg.com","FolderCreated",,,"No","No","No","No","No"
"5/13/2026 9:22:24 PM","emma.wilson@summitridge-mfg.com","FolderModified",,,"No","No","No","No","No"
"5/13/2026 9:22:19 PM","emma.wilson@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 9:22:16 PM","emma.wilson@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 9:19:31 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add policy.",,,"No","No","No","No","No"
"5/13/2026 9:19:31 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update policy.",,,"No","No","No","No","No"
"5/13/2026 9:16:10 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-ConditionalAccessPolicy",,,"No","No","No","No","No"
"5/13/2026 9:05:01 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update policy.",,,"No","No","No","No","No"
"5/13/2026 9:05:01 PM","emergency.access01@democompany1016.onmicrosoft.com","O365SyncAdminUserPromotion",,,"No","No","No","No","No"
"5/13/2026 9:05:01 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add policy.",,,"No","No","No","No","No"
"5/13/2026 9:02:10 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 9:02:08 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 9:02:07 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 9:02:07 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Remove delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 9:02:07 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Consent to application.",,,"No","No","No","No","No"
"5/13/2026 9:01:49 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 8:54:21 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:54:21 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:54:19 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Remove delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 8:54:19 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:54:19 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 8:54:19 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Consent to application.",,,"No","No","No","No","No"
"5/13/2026 8:54:14 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 8:52:22 PM","ServicePrincipal_db2126b5-1ecb-4848-b3eb-d1f2d7af19ec","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:52:14 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:52:14 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:52:02 PM","sophia.martinez@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 8:51:43 PM","olivia.brown@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:51:24 PM","olivia.brown@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:51:24 PM","ServicePrincipal_db2126b5-1ecb-4848-b3eb-d1f2d7af19ec","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:51:13 PM","ServicePrincipal_db2126b5-1ecb-4848-b3eb-d1f2d7af19ec","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:51:04 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:51:04 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:50:51 PM","olivia.brown@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 8:50:41 PM","ServicePrincipal_db2126b5-1ecb-4848-b3eb-d1f2d7af19ec","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:50:41 PM","emma.wilson@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:50:41 PM","emma.wilson@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:50:36 PM","ServicePrincipal_db2126b5-1ecb-4848-b3eb-d1f2d7af19ec","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:50:26 PM","emma.wilson@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 8:50:08 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:50:08 PM","ServicePrincipal_847fac5c-6e83-4dad-a0e0-ebf1bbd6dd9f","Update user.",,,"No","No","No","No","No"
"5/13/2026 8:49:50 PM","emma.wilson@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 8:47:46 PM","olivia.brown@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 8:39:24 PM","ServicePrincipal_e5148362-bde7-4a99-9af5-c1eed30b4f71","Add member to role.",,,"No","No","No","No","No"
"5/13/2026 8:38:05 PM","ServicePrincipal_e5148362-bde7-4a99-9af5-c1eed30b4f71","Add eligible member to role.",,,"No","No","No","No","No"
"5/13/2026 8:37:15 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add member to group.",,,"No","No","No","No","No"
"5/13/2026 8:36:46 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add user.",,,"No","No","No","No","No"
"5/13/2026 8:36:46 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 8:36:10 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add group.",,,"No","No","No","No","No"
"5/13/2026 8:33:27 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add member to group.",,,"No","No","No","No","No"
"5/13/2026 8:33:26 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add member to group.",,,"No","No","No","No","No"
"5/13/2026 8:33:26 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add member to group.",,,"No","No","No","No","No"
"5/13/2026 8:32:54 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add group.",,,"No","No","No","No","No"
"5/13/2026 8:30:54 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update policy.",,,"No","No","No","No","No"
"5/13/2026 8:30:54 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Delete policy.",,,"No","No","No","No","No"
"5/13/2026 8:30:49 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Update policy.",,,"No","No","No","No","No"
"5/13/2026 8:30:49 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Delete policy.",,,"No","No","No","No","No"
"5/13/2026 8:28:35 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:28:32 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Remove delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 8:28:32 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add delegated permission grant.",,,"No","No","No","No","No"
"5/13/2026 8:28:32 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 8:28:32 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Consent to application.",,,"No","No","No","No","No"
"5/13/2026 8:28:28 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 6:30:48 PM","ServicePrincipal_aa238db1-1abf-41fb-825d-90f5e5c8d49f","Update agreement.",,,"No","No","No","No","No"
"5/13/2026 6:02:46 PM","sophia.martinez@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 6:00:50 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 6:00:49 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 6:00:49 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 6:00:49 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 6:00:49 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 6:00:44 PM","SecurityComplianceAlerts","AlertTriggered",,,"No","No","No","No","No"
"5/13/2026 6:00:44 PM","SecurityComplianceAlerts","AlertTriggered",,,"No","No","No","No","No"
"5/13/2026 6:00:44 PM","SecurityComplianceAlerts","AlertEntityGenerated",,,"No","No","No","No","No"
"5/13/2026 6:00:44 PM","SecurityComplianceAlerts","AlertEntityGenerated",,,"No","No","No","No","No"
"5/13/2026 5:59:58 PM","SecurityComplianceAlerts","AlertEntityGenerated",,,"No","No","No","No","No"
"5/13/2026 5:59:58 PM","SecurityComplianceAlerts","AlertTriggered",,,"No","No","No","No","No"
"5/13/2026 5:59:58 PM","SecurityComplianceAlerts","AlertEntityGenerated",,,"No","No","No","No","No"
"5/13/2026 5:59:58 PM","SecurityComplianceAlerts","AlertTriggered",,,"No","No","No","No","No"
"5/13/2026 5:54:39 PM","sophia.martinez@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:54:36 PM","sophia.martinez@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:54:34 PM","sophia.martinez@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 5:54:20 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox",,,"No","No","No","No","No"
"5/13/2026 5:54:10 PM","olivia.brown@summitridge-mfg.com","Send",,,"No","No","No","No","No"
"5/13/2026 5:54:05 PM","ServicePrincipal_1efff8bb-4176-4e6d-9bca-e0ac34556791","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:54:05 PM","ServicePrincipal_1efff8bb-4176-4e6d-9bca-e0ac34556791","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SharingPolicyChanged",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteAccessWithCustomScripts",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteCollectionAdminRemoved",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteCollectionCreated",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteCollectionAdminRemoved",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteLocksChanged",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SharingPolicyChanged",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteCollectionAdminAdded",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SharingPolicyChanged",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteAccessWithCustomScripts",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteAccessWithCustomScripts",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteCollectionAdminAdded",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SharingPolicyChanged",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteLocksChanged",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteCollectionCreated",,,"No","No","No","No","No"
"5/13/2026 5:54:02 PM","olivia.brown@summitridge-mfg.com","SiteAccessWithCustomScripts",,,"No","No","No","No","No"
"5/13/2026 5:53:55 PM","olivia.brown@summitridge-mfg.com","Create",,,"No","No","No","No","No"
"5/13/2026 5:53:54 PM","olivia.brown@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:53:26 PM","NT SERVICE\MSExchangeAdminApiNetCore (Microsoft.Exchange.AdminApi.NetCore)","Set-Mailbox",,,"No","No","No","No","No"
"5/13/2026 5:53:24 PM","olivia.brown@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:53:24 PM","olivia.brown@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:53:20 PM","olivia.brown@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:53:19 PM","olivia.brown@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 5:53:01 PM","emma.wilson@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:53:01 PM","emma.wilson@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:52:52 PM","emma.wilson@summitridge-mfg.com","Send",,,"No","No","No","No","No"
"5/13/2026 5:52:52 PM","ServicePrincipal_1efff8bb-4176-4e6d-9bca-e0ac34556791","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:52:52 PM","ServicePrincipal_1efff8bb-4176-4e6d-9bca-e0ac34556791","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SharingPolicyChanged",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SharingPolicyChanged",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SiteCollectionAdminAdded",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SiteCollectionCreated",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SharingPolicyChanged",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SharingPolicyChanged",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SiteCollectionAdminRemoved",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SiteCollectionAdminAdded",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SiteCollectionAdminRemoved",,,"No","No","No","No","No"
"5/13/2026 5:52:48 PM","emma.wilson@summitridge-mfg.com","SiteCollectionCreated",,,"No","No","No","No","No"
"5/13/2026 5:52:47 PM","emma.wilson@summitridge-mfg.com","SiteLocksChanged",,,"No","No","No","No","No"
"5/13/2026 5:52:47 PM","emma.wilson@summitridge-mfg.com","SiteLocksChanged",,,"No","No","No","No","No"
"5/13/2026 5:52:47 PM","emma.wilson@summitridge-mfg.com","SiteAccessWithCustomScripts",,,"No","No","No","No","No"
"5/13/2026 5:52:47 PM","emma.wilson@summitridge-mfg.com","SiteAccessWithCustomScripts",,,"No","No","No","No","No"
"5/13/2026 5:52:47 PM","emma.wilson@summitridge-mfg.com","SiteAccessWithCustomScripts",,,"No","No","No","No","No"
"5/13/2026 5:52:47 PM","emma.wilson@summitridge-mfg.com","SiteAccessWithCustomScripts",,,"No","No","No","No","No"
"5/13/2026 5:52:40 PM","emma.wilson@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:52:39 PM","emma.wilson@summitridge-mfg.com","Create",,,"No","No","No","No","No"
"5/13/2026 5:52:30 PM","emma.wilson@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:52:27 PM","emma.wilson@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 5:52:15 PM","sophia.martinez@summitridge-mfg.com","ModifyFolderPermissions",,,"No","No","No","No","No"
"5/13/2026 5:52:13 PM","sophia.martinez@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:52:11 PM","sophia.martinez@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 5:51:52 PM","emma.wilson@summitridge-mfg.com","ModifyFolderPermissions",,,"No","No","No","No","No"
"5/13/2026 5:51:48 PM","emma.wilson@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:51:47 PM","emma.wilson@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 5:51:35 PM","olivia.brown@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:51:22 PM","olivia.brown@summitridge-mfg.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:51:05 PM","olivia.brown@summitridge-mfg.com","ModifyFolderPermissions",,,"No","No","No","No","No"
"5/13/2026 5:51:03 PM","SeungHunJeong@democompany1016.onmicrosoft.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:51:03 PM","olivia.brown@summitridge-mfg.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:51:00 PM","olivia.brown@summitridge-mfg.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update StsRefreshTokenValidFrom Timestamp.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update StsRefreshTokenValidFrom Timestamp.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Change user password.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update StsRefreshTokenValidFrom Timestamp.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Change user password.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Change user password.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update StsRefreshTokenValidFrom Timestamp.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Change user password.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Change user password.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update StsRefreshTokenValidFrom Timestamp.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update StsRefreshTokenValidFrom Timestamp.",,,"No","No","No","No","No"
"5/13/2026 5:50:46 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Change user password.",,,"No","No","No","No","No"
"5/13/2026 5:50:45 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 5:50:45 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update PasswordProfile.",,,"No","No","No","No","No"
"5/13/2026 5:50:32 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:44:43 PM","SeungHunJeong@democompany1016.onmicrosoft.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:42:57 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Send",,,"No","No","No","No","No"
"5/13/2026 5:42:54 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Create",,,"No","No","No","No","No"
"5/13/2026 5:42:50 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Create",,,"No","No","No","No","No"
"5/13/2026 5:42:50 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Send",,,"No","No","No","No","No"
"5/13/2026 5:41:55 PM","SeungHunJeong@democompany1016.onmicrosoft.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:41:55 PM","SeungHunJeong@democompany1016.onmicrosoft.com","MailItemsAccessed",,,"No","No","No","No","No"
"5/13/2026 5:41:48 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Send",,,"No","No","No","No","No"
"5/13/2026 5:41:42 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Create",,,"No","No","No","No","No"
"5/13/2026 5:41:13 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:37:30 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 5:37:30 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 5:37:30 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update group.",,,"No","No","No","No","No"
"5/13/2026 5:37:29 PM","ServicePrincipal_4a74bad7-2290-4760-8f61-9659cdc53ea3","Update user.",,,"No","No","No","No","No"
"5/13/2026 5:01:59 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 5:01:58 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 4:36:15 PM","ServicePrincipal_3742a3fc-c48b-424f-bcfe-508cee129a3c","Update user.",,,"No","No","No","No","No"
"5/13/2026 4:36:15 PM","ServicePrincipal_3742a3fc-c48b-424f-bcfe-508cee129a3c","Update user.",,,"No","No","No","No","No"
"5/13/2026 4:36:12 PM","ServicePrincipal_3742a3fc-c48b-424f-bcfe-508cee129a3c","Update user.",,,"No","No","No","No","No"
"5/13/2026 4:35:39 PM","ServicePrincipal_f764b642-31a2-4f81-9a97-0136c2371e65","Set group license.",,,"No","No","No","No","No"
"5/13/2026 4:32:07 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add member to group.",,,"No","No","No","No","No"
"5/13/2026 4:32:06 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add member to group.",,,"No","No","No","No","No"
"5/13/2026 4:32:06 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add member to group.",,,"No","No","No","No","No"
"5/13/2026 4:30:22 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Add group.",,,"No","No","No","No","No"
"5/13/2026 4:09:01 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 4:08:58 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoginFailed",,,"No","No","No","No","No"
"5/13/2026 2:47:04 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 2:47:02 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 2:47:02 PM","seunghunjeong@democompany1016.onmicrosoft.com","UserLoggedIn",,,"No","No","No","No","No"
"5/13/2026 2:47:02 PM","SeungHunJeong@democompany1016.onmicrosoft.com","Remove delegated permission grant.",,,"No","No","No","No","No"
